memory_id,text,days_since_created,days_since_accessed,feedback_encoded,access_count_log,type_event,type_fact,type_goal,type_preference,type_task,human_score,human_label,type,created_at,last_accessed_at,access_count,feedback,ml_score,heuristic_score,ml_error,heuristic_error,ml_advantage
cfe95ba6,Send the report to manager by end of day,105,105,0,2.3978952727983707,False,False,False,False,True,0.15,delete,task,2026-04-15,2026-04-15,10,none,0.10648399912714109,0.46,0.04351600087285891,0.31000000000000005,0.26648399912714116
d04774b4,User visited the doctor last month,140,96,0,2.833213344056216,True,False,False,False,False,0.15,delete,event,2026-03-11,2026-04-24,16,none,0.15915395036689203,0.395,0.009153950366892039,0.24500000000000002,0.23584604963310798
d04be088,User likes minimalist design,144,129,0,1.791759469228055,False,False,False,True,False,0.85,keep,preference,2026-03-07,2026-03-22,5,none,0.7835225329608628,0.371,0.06647746703913715,0.479,0.41252253296086283
d09d0273,User wants to get better at DSA,14,4,0,2.302585092994046,False,False,True,False,False,0.81,keep,goal,2026-07-15,2026-07-25,9,none,0.7269131637879177,0.767,0.08308683621208235,0.04300000000000004,-0.04008683621208231
d0b643f6,User wants to publish a research paper,166,15,0,1.0986122886681098,False,False,True,False,False,0.7,keep,goal,2026-02-13,2026-07-14,2,none,0.734927192906952,0.598,0.03492719290695201,0.10199999999999998,0.06707280709304797
d1eed8a9,User wants to publish a research paper,102,10,-1,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-04-18,2026-07-19,1,negative,0.4756382187443264,0.503,0.22436178125567358,0.19699999999999995,-0.027361781255673623
d35608b5,User attended a college hackathon,126,110,0,1.3862943611198906,True,False,False,False,False,0.15,delete,event,2026-03-25,2026-04-10,3,none,0.1617583797166437,0.277,0.011758379716643702,0.12700000000000003,0.11524162028335633
d5394707,User's mother tongue is Marathi,140,99,0,2.8903717578961645,False,True,False,False,False,0.8,keep,fact,2026-03-11,2026-04-21,17,none,0.5535023971171233,0.441,0.2464976028828767,0.35900000000000004,0.11250239711712334
d55e422c,Book flight tickets before price increase,142,15,0,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-03-09,2026-07-14,1,none,0.1791123773987715,0.583,0.02911237739877151,0.43299999999999994,0.40388762260122846
d580275c,User attended a wedding last weekend,176,83,0,2.6390573296152584,True,False,False,False,False,0.15,delete,event,2026-02-03,2026-05-07,13,none,0.17854202118742735,0.396,0.028542021187427352,0.24600000000000002,0.21745797881257267
d5c0d168,User's phone number ends in 4471,20,10,0,0.6931471805599453,False,True,False,False,False,0.8,keep,fact,2026-07-09,2026-07-19,1,none,0.7581658377693621,0.558,0.04183416223063796,0.242,0.20016583776936203
d65c2c66,User is saving up to buy a house,98,81,0,1.6094379124341005,False,False,True,False,False,0.7,keep,goal,2026-04-22,2026-05-09,4,none,0.6692792489717723,0.414,0.03072075102822769,0.286,0.2552792489717723
d7122c58,User attended a wedding last weekend,123,26,1,2.772588722239781,True,False,False,False,False,0.15,delete,event,2026-03-28,2026-07-03,15,positive,0.1962013415627787,0.666,0.04620134156277872,0.516,0.4697986584372213
d7c6a5b4,User is allergic to peanuts,53,12,0,1.791759469228055,False,True,False,False,False,0.8,keep,fact,2026-06-06,2026-07-17,5,none,0.7208786826013148,0.624,0.07912131739868522,0.17600000000000005,0.09687868260131483
d879956b,User visited the doctor last month,49,21,0,1.3862943611198906,True,False,False,False,False,0.15,delete,event,2026-06-10,2026-07-08,3,none,0.24019532207936845,0.492,0.09019532207936845,0.34199999999999997,0.25180467792063155
d9e3c3ab,User is learning Spanish,176,94,1,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-02-03,2026-04-26,1,positive,0.567097582804603,0.431,0.13290241719539697,0.26899999999999996,0.136097582804603
da63b75b,Return the library books by Thursday,16,4,0,0.6931471805599453,False,False,False,False,True,0.75,keep,task,2026-07-13,2026-07-25,1,none,0.7032254817101863,0.665,0.046774518289813716,0.08499999999999996,0.03822548171018625
da88ba1e,User prefers Python over Java,61,37,0,1.6094379124341005,False,False,False,True,False,0.85,keep,preference,2026-05-29,2026-06-22,4,none,0.8087871521654955,0.507,0.04121284783450452,0.34299999999999997,0.30178715216549545
dc2ef221,User prefers dark mode,122,117,0,0.0,False,False,False,True,False,0.85,keep,preference,2026-03-29,2026-04-03,0,none,0.7557900056952885,0.247,0.09420999430471144,0.603,0.5087900056952885
dc73f311,User dislikes long meetings,133,11,0,2.19722457733622,False,False,False,True,False,0.85,keep,preference,2026-03-18,2026-07-18,8,none,0.8249619402415249,0.69,0.025038059758475062,0.16000000000000003,0.13496194024152497
de63c648,User has a cat named Whiskers,102,64,0,1.6094379124341005,False,True,False,False,False,0.42,delete,fact,2026-04-18,2026-05-26,4,none,0.6613606571627816,0.398,0.2413606571627816,0.021999999999999964,-0.21936065716278164
ded5a1f1,User's hometown is Pune,105,86,-1,1.791759469228055,False,True,False,False,False,0.8,keep,fact,2026-04-15,2026-05-04,5,negative,0.34933850183342047,0.275,0.4506614981665796,0.525,0.07433850183342045
df524148,User likes minimalist design,168,121,0,0.0,False,False,False,True,False,0.85,keep,preference,2026-02-11,2026-03-30,0,none,0.7780703586245609,0.244,0.07192964137543911,0.606,0.5340703586245609
e03ea1d8,User's phone number ends in 4471,111,22,-1,1.3862943611198906,False,True,False,False,False,0.8,keep,fact,2026-04-09,2026-07-07,3,negative,0.5194130167835713,0.432,0.2805869832164287,0.36800000000000005,0.08741301678357133
e08e2ceb,User has two younger siblings,68,58,0,1.6094379124341005,False,True,False,False,False,0.55,keep,fact,2026-05-22,2026-06-01,4,none,0.5504569129440412,0.412,0.00045691294404115457,0.13800000000000007,0.1375430870559589
e09b7dfa,User is learning Spanish,112,108,0,0.6931471805599453,False,False,True,False,False,0.3,delete,goal,2026-04-08,2026-04-12,1,none,0.4783463349673541,0.318,0.17834633496735414,0.018000000000000016,-0.16034633496735412
e11aafd4,User's birthday is in March,4,2,1,0.6931471805599453,False,True,False,False,False,0.8,keep,fact,2026-07-25,2026-07-27,1,positive,0.7549679505228116,0.722,0.04503204947718842,0.07800000000000007,0.03296795052281165
e1b2177f,User likes minimalist design,149,82,-1,0.6931471805599453,False,False,False,True,False,0.3,delete,preference,2026-03-02,2026-05-08,1,negative,0.40399659560459056,0.231,0.10399659560459057,0.06899999999999998,-0.03499659560459059
e1c65e63,Call the dentist to reschedule appointment,138,2,-1,0.0,False,False,False,False,True,0.15,delete,task,2026-03-13,2026-07-27,0,negative,0.13574318817136233,0.532,0.014256811828637667,0.382,0.3677431881713623
e1c93e8e,User likes detailed explanations,119,89,1,0.0,False,False,False,True,False,0.75,keep,preference,2026-04-01,2026-05-01,0,positive,0.7548700296364306,0.371,0.004870029636430573,0.379,0.37412997036356943
e2aa6f90,Renew driving license this month,121,57,-1,0.0,False,False,False,False,True,0.15,delete,task,2026-03-30,2026-06-02,0,negative,0.15313440818876606,0.257,0.0031344081887660635,0.10700000000000001,0.10386559181123395
e2b5a417,Call the dentist to reschedule appointment,151,109,0,1.6094379124341005,False,False,False,False,True,0.15,delete,task,2026-02-28,2026-04-11,4,none,0.1948919303688175,0.399,0.0448919303688175,0.24900000000000003,0.20410806963118253
e3a2e7ca,User is learning Spanish,104,2,0,2.4849066497880004,False,False,True,False,False,0.7,keep,goal,2026-04-16,2026-07-27,11,none,0.7462643671811178,0.798,0.046264367181117816,0.09800000000000009,0.05173563281888227
e3ef7491,User's favorite color is blue,136,70,0,1.6094379124341005,False,True,False,False,False,0.6,keep,fact,2026-03-15,2026-05-20,4,none,0.6826969682749625,0.387,0.08269696827496253,0.21299999999999997,0.13030303172503743
e4afa586,User has two younger siblings,92,61,0,2.8903717578961645,False,True,False,False,False,0.6,keep,fact,2026-04-28,2026-05-29,17,none,0.6435387227405853,0.498,0.043538722740585345,0.10199999999999998,0.058461277259414635
e4fe3c4d,User watched a movie yesterday,144,50,-1,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-03-07,2026-06-09,1,negative,0.18475416137580217,0.221,0.03475416137580217,0.07100000000000001,0.036245838624197835
e5255f26,User dislikes spicy food,94,67,0,0.6931471805599453,False,False,False,True,False,0.85,keep,preference,2026-04-26,2026-05-23,1,none,0.8345240654501741,0.356,0.015475934549825876,0.494,0.4785240654501741
e5547230,User had a job interview last week,151,39,0,0.0,True,False,False,False,False,0.15,delete,event,2026-02-28,2026-06-20,0,none,0.22113685122569038,0.307,0.07113685122569038,0.157,0.08586314877430962
e5db89ea,User dislikes spicy food,16,10,0,0.6931471805599453,False,False,False,True,False,0.85,keep,preference,2026-07-13,2026-07-19,1,none,0.8157417046164609,0.588,0.034258295383539084,0.262,0.22774170461646093
e61acf90,User is preparing for interviews,85,82,1,3.044522437723423,False,False,True,False,False,0.65,keep,goal,2026-05-05,2026-05-08,20,positive,0.639737617420283,0.617,0.010262382579717011,0.03300000000000003,0.02273761742028302
e77c2bbb,User attended a wedding last weekend,168,89,0,2.4849066497880004,True,False,False,False,False,0.15,delete,event,2026-02-11,2026-05-01,11,none,0.1813139176913232,0.377,0.03131391769132322,0.227,0.1956860823086768
e7a825aa,User prefers Android over iOS,19,2,0,0.6931471805599453,False,False,False,True,False,0.85,keep,preference,2026-07-10,2026-07-27,1,none,0.8111079677504953,0.652,0.03889203224950466,0.19799999999999995,0.1591079677504953
e7cb5a97,User prefers tea over coffee,125,24,-1,0.0,False,False,False,True,False,0.25,delete,preference,2026-03-26,2026-07-05,0,negative,0.3626530412319111,0.35,0.11265304123191111,0.09999999999999998,-0.012653041231911133
e7e2f0d6,User attended a college hackathon,8,7,0,3.295836866004329,True,False,False,False,False,0.55,keep,event,2026-07-21,2026-07-22,26,none,0.26230842985358005,0.725,0.28769157014642,0.17499999999999993,-0.11269157014642006
e7f7060d,User is saving up to buy a house,112,35,0,1.0986122886681098,False,False,True,False,False,0.7,keep,goal,2026-04-08,2026-06-24,2,none,0.6423841621463688,0.493,0.05761583785363111,0.20699999999999996,0.14938416214636885
e99eb5ee,User owns a dog named Max,78,27,0,0.6931471805599453,False,True,False,False,False,0.6,keep,fact,2026-05-12,2026-07-02,1,none,0.6221535098723366,0.455,0.022153509872336663,0.14499999999999996,0.1228464901276633
e9e8c145,User wants to lose 5 kg,84,72,0,0.0,False,False,True,False,False,0.7,keep,goal,2026-05-06,2026-05-18,0,none,0.6576251230417466,0.311,0.04237487695825337,0.38899999999999996,0.3466251230417466
ea3782fa,User is learning Spanish,135,129,1,2.9444389791664403,False,False,True,False,False,0.65,keep,goal,2026-03-16,2026-03-22,18,positive,0.5948931834382888,0.57,0.055106816561711236,0.08000000000000007,0.024893183438288835
ea92a15b,User wears glasses,180,90,0,3.218875824868201,False,True,False,False,False,0.8,keep,fact,2026-01-30,2026-04-30,24,none,0.5679578027031111,0.474,0.2320421972968889,0.32600000000000007,0.09395780270311116
eae70124,Call the dentist to reschedule appointment,17,6,0,1.6094379124341005,False,False,False,False,True,0.75,keep,task,2026-07-12,2026-07-23,4,none,0.6437488075891269,0.715,0.10625119241087311,0.03500000000000003,-0.07125119241087308
eaffe94f,User prefers tea over coffee,174,146,0,1.791759469228055,False,False,False,True,False,0.75,keep,preference,2026-02-05,2026-03-05,5,none,0.7678615602720454,0.364,0.01786156027204544,0.386,0.36813843972795457
ec19dc3a,User prefers email over calls,161,150,-1,0.0,False,False,False,True,False,0.25,delete,preference,2026-02-18,2026-03-01,0,negative,0.41640343514859196,0.132,0.16640343514859196,0.118,-0.04840343514859197
ec370579,User wants to buy a house within five years,11,11,0,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-07-18,2026-07-18,1,none,0.7604624700833936,0.596,0.06046247008339367,0.10399999999999998,0.04353752991660631
ec3be12c,User visited the doctor last month,171,55,0,1.3862943611198906,True,False,False,False,False,0.15,delete,event,2026-02-08,2026-06-04,3,none,0.20929417458511787,0.358,0.059294174585117876,0.208,0.14870582541488211
ec91d887,User had a job interview last week,102,63,1,1.0986122886681098,True,False,False,False,False,0.15,delete,event,2026-04-18,2026-05-27,2,positive,0.20465344435344276,0.418,0.05465344435344277,0.268,0.21334655564655725
ed9f7e7a,User is learning Spanish,138,47,-1,1.3862943611198906,False,False,True,False,False,0.7,keep,goal,2026-03-13,2026-06-12,3,negative,0.4643624639353526,0.371,0.23563753606464738,0.32899999999999996,0.09336246393535258
eea328fe,User prefers Android over iOS,100,40,0,0.0,False,False,False,True,False,0.85,keep,preference,2026-04-20,2026-06-19,0,none,0.8127662672153613,0.379,0.03723373278463871,0.471,0.43376626721536127
ef4d30b2,User wants to publish a research paper,108,51,0,0.0,False,False,True,False,False,0.34,delete,goal,2026-04-12,2026-06-08,0,none,0.6074689404812483,0.358,0.2674689404812483,0.01799999999999996,-0.24946894048124835
f0d52155,User dislikes spicy food,74,21,0,1.791759469228055,False,False,False,True,False,0.85,keep,preference,2026-05-16,2026-07-08,5,none,0.7039013789887794,0.597,0.14609862101122062,0.253,0.10690137898877938
f1028f66,User prefers working late at night,151,141,0,0.0,False,False,False,True,False,0.3,delete,preference,2026-02-28,2026-03-10,0,none,0.8206992071770901,0.235,0.5206992071770902,0.065,-0.45569920717709017
f21f16b2,Send the report to manager by end of day,48,43,-1,1.791759469228055,False,False,False,False,True,0.75,keep,task,2026-06-11,2026-06-16,5,negative,0.5609419813108724,0.429,0.18905801868912764,0.321,0.13194198131087237
f22ee63b,User plans to run a marathon next year,37,25,0,2.9444389791664403,False,False,True,False,False,0.7,keep,goal,2026-06-22,2026-07-04,18,none,0.6763134193398082,0.674,0.023686580660191803,0.025999999999999912,0.0023134193398081093
f23d667f,User wears glasses,1,0,0,1.791759469228055,False,True,False,False,False,0.8,keep,fact,2026-07-28,2026-07-29,5,none,0.7077875011550521,0.72,0.09221249884494798,0.08000000000000007,-0.012212498844947905
f28d5a20,User wants to run a marathon next year,23,17,-1,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-07-06,2026-07-12,1,negative,0.5113801348277459,0.456,0.18861986517225404,0.24399999999999994,0.0553801348277459
f29c326d,User wants to get better at DSA,95,45,0,0.6931471805599453,False,False,True,False,False,0.4,delete,goal,2026-04-25,2026-06-14,1,none,0.6290996446715488,0.427,0.22909964467154875,0.02699999999999997,-0.20209964467154878
f30c98f7,User prefers email over calls,176,20,0,0.6931471805599453,False,False,False,True,False,0.85,keep,preference,2026-02-03,2026-07-09,1,none,0.8533444479657372,0.522,0.003344447965737185,0.32799999999999996,0.3246555520342628
f3f7e204,User prefers tea over coffee,116,79,0,2.8903717578961645,False,False,False,True,False,0.85,keep,preference,2026-04-04,2026-05-11,17,none,0.817071193272781,0.495,0.032928806727218984,0.355,0.322071193272781
f485ebf6,User's phone number ends in 4471,84,23,-1,0.6931471805599453,False,True,False,False,False,0.8,keep,fact,2026-05-06,2026-07-06,1,negative,0.5653218790541505,0.376,0.2346781209458495,0.42400000000000004,0.18932187905415054
f48c71ff,User dislikes spicy food,156,135,-1,1.791759469228055,False,False,False,True,False,0.25,delete,preference,2026-02-23,2026-03-16,5,negative,0.4471099781372175,0.268,0.19710997813721748,0.018000000000000016,-0.17910997813721746
f50c04b9,User had a job interview last week,13,8,0,0.6931471805599453,True,False,False,False,False,0.55,keep,event,2026-07-16,2026-07-21,1,none,0.40632970272744523,0.528,0.14367029727255481,0.02200000000000002,-0.1216702972725548
f5ef7da0,User wants to run a marathon next year,111,18,0,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-04-09,2026-07-11,1,none,0.6981631911817656,0.549,0.0018368088182343367,0.1509999999999999,0.14916319118176558
f71ff65d,User visited the doctor last month,174,40,0,2.3978952727983707,True,False,False,False,False,0.15,delete,event,2026-02-05,2026-06-19,10,none,0.18198678053252546,0.478,0.03198678053252546,0.32799999999999996,0.2960132194674745
f73a764b,User had a job interview last week,35,33,0,0.0,True,False,False,False,False,0.15,delete,event,2026-06-24,2026-06-26,0,none,0.26446096580034795,0.332,0.11446096580034795,0.18200000000000002,0.06753903419965207
f757b845,User celebrated their birthday recently,22,21,0,0.0,True,False,False,False,False,0.15,delete,event,2026-07-07,2026-07-08,0,none,0.3098329760145873,0.391,0.15983297601458732,0.24100000000000002,0.0811670239854127
f7756272,User dislikes long meetings,138,69,0,0.0,False,False,False,True,False,0.85,keep,preference,2026-03-13,2026-05-21,0,none,0.8524920612374753,0.301,0.0024920612374753626,0.5489999999999999,0.5465079387625246
f843792d,User had a job interview last week,81,22,0,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-05-09,2026-07-07,1,none,0.27960117513987437,0.436,0.12960117513987437,0.28600000000000003,0.15639882486012566
f8ed8d58,Renew driving license this month,75,4,1,1.0986122886681098,False,False,False,False,True,0.15,delete,task,2026-05-15,2026-07-25,2,positive,0.42642851000938536,0.795,0.2764285100093854,0.645,0.3685714899906146
f977e22c,Pay electricity bill by Friday,102,64,1,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-04-18,2026-05-26,1,positive,0.10375851093686747,0.492,0.046241489063132524,0.34199999999999997,0.29575851093686745
f9ad6168,Submit assignment by Monday,138,91,-1,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-03-13,2026-04-29,1,negative,0.06921344612700174,0.249,0.08078655387299825,0.099,0.01821344612700175
fba5f957,Book flight tickets before price increase,37,6,0,2.772588722239781,False,False,False,False,True,0.75,keep,task,2026-06-22,2026-07-23,15,none,0.6583871543044109,0.8,0.09161284569558914,0.050000000000000044,-0.041612845695589096
fbebc46a,User's birthday is in March,161,126,0,1.791759469228055,False,True,False,False,False,0.8,keep,fact,2026-02-18,2026-03-25,5,none,0.6332059083713215,0.342,0.16679409162867853,0.458,0.2912059083713215
fd4ec8e2,User prefers email over calls,86,40,0,0.0,False,False,False,True,False,0.85,keep,preference,2026-05-04,2026-06-19,0,none,0.8354739265864458,0.379,0.014526073413554164,0.471,0.4564739265864458
ff403fe9,User wants to publish a research paper,72,62,0,0.0,False,False,True,False,False,0.65,keep,goal,2026-05-18,2026-05-28,0,none,0.5256206746855615,0.33,0.12437932531443852,0.32,0.1956206746855615
